rep,ID,uid,TIME,y1,IFN_dose,ARMTYPE,IFN
13,7,7_rep13,0,.,6000,ifn alpha,6000
13,7,7_rep13,24,.,6000,ifn alpha,6000
14,7,7_rep14,0,100.035,6000,ifn alpha,.
14,7,7_rep14,24,92.3732,6000,ifn alpha,.
14,7,7_rep14,0,.,6000,ifn alpha,6000
14,7,7_rep14,24,.,6000,ifn alpha,6000
15,7,7_rep15,0,99.6254,6000,ifn alpha,.
15,7,7_rep15,24,89.309,6000,ifn alpha,.
15,7,7_rep15,0,.,6000,ifn alpha,6000
15,7,7_rep15,24,.,6000,ifn alpha,6000
16,7,7_rep16,0,100.019,6000,ifn alpha,.
16,7,7_rep16,24,84.4673,6000,ifn alpha,.
16,7,7_rep16,0,.,6000,ifn alpha,6000
16,7,7_rep16,24,.,6000,ifn alpha,6000
17,7,7_rep17,0,99.7459,6000,ifn alpha,.
17,7,7_rep17,24,91.3334,6000,ifn alpha,.
17,7,7_rep17,0,.,6000,ifn alpha,6000
17,7,7_rep17,24,.,6000,ifn alpha,6000
18,7,7_rep18,0,99.8691,6000,ifn alpha,.
18,7,7_rep18,24,93.0301,6000,ifn alpha,.
18,7,7_rep18,0,.,6000,ifn alpha,6000
18,7,7_rep18,24,.,6000,ifn alpha,6000
19,7,7_rep19,0,100.011,6000,ifn alpha,.
19,7,7_rep19,24,88.7322,6000,ifn alpha,.
19,7,7_rep19,0,.,6000,ifn alpha,6000
19,7,7_rep19,24,.,6000,ifn alpha,6000
20,7,7_rep20,0,100.147,6000,ifn alpha,.
20,7,7_rep20,24,88.4101,6000,ifn alpha,.
20,7,7_rep20,0,.,6000,ifn alpha,6000
20,7,7_rep20,24,.,6000,ifn alpha,6000
21,7,7_rep21,0,100.332,6000,ifn alpha,.
21,7,7_rep21,24,89.9781,6000,ifn alpha,.
21,7,7_rep21,0,.,6000,ifn alpha,6000
21,7,7_rep21,24,.,6000,ifn alpha,6000
22,7,7_rep22,0,100.144,6000,ifn alpha,.
22,7,7_rep22,24,87.9384,6000,ifn alpha,.
22,7,7_rep22,0,.,6000,ifn alpha,6000
22,7,7_rep22,24,.,6000,ifn alpha,6000
23,7,7_rep23,0,99.9445,6000,ifn alpha,.
23,7,7_rep23,24,93.2432,6000,ifn alpha,.
23,7,7_rep23,0,.,6000,ifn alpha,6000
23,7,7_rep23,24,.,6000,ifn alpha,6000
24,7,7_rep24,0,99.9835,6000,ifn alpha,.
24,7,7_rep24,24,94.0262,6000,ifn alpha,.
24,7,7_rep24,0,.,6000,ifn alpha,6000
24,7,7_rep24,24,.,6000,ifn alpha,6000
25,7,7_rep25,0,100.227,6000,ifn alpha,.
25,7,7_rep25,24,86.8689,6000,ifn alpha,.
25,7,7_rep25,0,.,6000,ifn alpha,6000
25,7,7_rep25,24,.,6000,ifn alpha,6000
26,7,7_rep26,0,100.087,6000,ifn alpha,.
26,7,7_rep26,24,88.2008,6000,ifn alpha,.
26,7,7_rep26,0,.,6000,ifn alpha,6000
26,7,7_rep26,24,.,6000,ifn alpha,6000
27,7,7_rep27,0,99.2864,6000,ifn alpha,.
27,7,7_rep27,24,90.368,6000,ifn alpha,.
27,7,7_rep27,0,.,6000,ifn alpha,6000
27,7,7_rep27,24,.,6000,ifn alpha,6000
28,7,7_rep28,0,99.9698,6000,ifn alpha,.
28,7,7_rep28,24,89.9221,6000,ifn alpha,.
28,7,7_rep28,0,.,6000,ifn alpha,6000
28,7,7_rep28,24,.,6000,ifn alpha,6000
29,7,7_rep29,0,100.147,6000,ifn alpha,.
29,7,7_rep29,24,87.7828,6000,ifn alpha,.
29,7,7_rep29,0,.,6000,ifn alpha,6000
29,7,7_rep29,24,.,6000,ifn alpha,6000
30,7,7_rep30,0,99.7992,6000,ifn alpha,.
30,7,7_rep30,24,90.6778,6000,ifn alpha,.
30,7,7_rep30,0,.,6000,ifn alpha,6000
30,7,7_rep30,24,.,6000,ifn alpha,6000
31,7,7_rep31,0,100.01,6000,ifn alpha,.
31,7,7_rep31,24,85.8253,6000,ifn alpha,.
31,7,7_rep31,0,.,6000,ifn alpha,6000
31,7,7_rep31,24,.,6000,ifn alpha,6000
32,7,7_rep32,0,99.8282,6000,ifn alpha,.
32,7,7_rep32,24,89.0879,6000,ifn alpha,.
32,7,7_rep32,0,.,6000,ifn alpha,6000
32,7,7_rep32,24,.,6000,ifn alpha,6000
33,7,7_rep33,0,99.9565,6000,ifn alpha,.
33,7,7_rep33,24,93.1364,6000,ifn alpha,.
33,7,7_rep33,0,.,6000,ifn alpha,6000
33,7,7_rep33,24,.,6000,ifn alpha,6000
34,7,7_rep34,0,99.5332,6000,ifn alpha,.
34,7,7_rep34,24,92.3939,6000,ifn alpha,.
34,7,7_rep34,0,.,6000,ifn alpha,6000
34,7,7_rep34,24,.,6000,ifn alpha,6000
35,7,7_rep35,0,99.9986,6000,ifn alpha,.
35,7,7_rep35,24,89.4814,6000,ifn alpha,.
35,7,7_rep35,0,.,6000,ifn alpha,6000
35,7,7_rep35,24,.,6000,ifn alpha,6000
36,7,7_rep36,0,100.054,6000,ifn alpha,.
36,7,7_rep36,24,84.7289,6000,ifn alpha,.
36,7,7_rep36,0,.,6000,ifn alpha,6000
36,7,7_rep36,24,.,6000,ifn alpha,6000
37,7,7_rep37,0,99.5306,6000,ifn alpha,.
37,7,7_rep37,24,94.1587,6000,ifn alpha,.
37,7,7_rep37,0,.,6000,ifn alpha,6000
37,7,7_rep37,24,.,6000,ifn alpha,6000
38,7,7_rep38,0,99.7137,6000,ifn alpha,.
38,7,7_rep38,24,92.7755,6000,ifn alpha,.
38,7,7_rep38,0,.,6000,ifn alpha,6000
38,7,7_rep38,24,.,6000,ifn alpha,6000
39,7,7_rep39,0,100.105,6000,ifn alpha,.
39,7,7_rep39,24,89.5093,6000,ifn alpha,.
39,7,7_rep39,0,.,6000,ifn alpha,6000
39,7,7_rep39,24,.,6000,ifn alpha,6000
40,7,7_rep40,0,99.7288,6000,ifn alpha,.
40,7,7_rep40,24,92.7503,6000,ifn alpha,.
40,7,7_rep40,0,.,6000,ifn alpha,6000
40,7,7_rep40,24,.,6000,ifn alpha,6000
41,7,7_rep41,0,99.9138,6000,ifn alpha,.
41,7,7_rep41,24,89.541,6000,ifn alpha,.
41,7,7_rep41,0,.,6000,ifn alpha,6000
41,7,7_rep41,24,.,6000,ifn alpha,6000
42,7,7_rep42,0,99.9643,6000,ifn alpha,.
42,7,7_rep42,24,92.7489,6000,ifn alpha,.
42,7,7_rep42,0,.,6000,ifn alpha,6000
42,7,7_rep42,24,.,6000,ifn alpha,6000
43,7,7_rep43,0,99.9759,6000,ifn alpha,.
43,7,7_rep43,24,89.1365,6000,ifn alpha,.
43,7,7_rep43,0,.,6000,ifn alpha,6000
43,7,7_rep43,24,.,6000,ifn alpha,6000
44,7,7_rep44,0,99.8517,6000,ifn alpha,.
44,7,7_rep44,24,92.798,6000,ifn alpha,.
44,7,7_rep44,0,.,6000,ifn alpha,6000
44,7,7_rep44,24,.,6000,ifn alpha,6000
45,7,7_rep45,0,99.8485,6000,ifn alpha,.
45,7,7_rep45,24,94.5489,6000,ifn alpha,.
45,7,7_rep45,0,.,6000,ifn alpha,6000
45,7,7_rep45,24,.,6000,ifn alpha,6000
46,7,7_rep46,0,100.128,6000,ifn alpha,.
46,7,7_rep46,24,86.1425,6000,ifn alpha,.
46,7,7_rep46,0,.,6000,ifn alpha,6000
46,7,7_rep46,24,.,6000,ifn alpha,6000
47,7,7_rep47,0,100.034,6000,ifn alpha,.
47,7,7_rep47,24,90.0871,6000,ifn alpha,.
47,7,7_rep47,0,.,6000,ifn alpha,6000
47,7,7_rep47,24,.,6000,ifn alpha,6000
48,7,7_rep48,0,100.222,6000,ifn alpha,.
48,7,7_rep48,24,83.0142,6000,ifn alpha,.
48,7,7_rep48,0,.,6000,ifn alpha,6000
48,7,7_rep48,24,.,6000,ifn alpha,6000
49,7,7_rep49,0,99.5691,6000,ifn alpha,.
49,7,7_rep49,24,87.9042,6000,ifn alpha,.
49,7,7_rep49,0,.,6000,ifn alpha,6000
49,7,7_rep49,24,.,6000,ifn alpha,6000
50,7,7_rep50,0,100.118,6000,ifn alpha,.
50,7,7_rep50,24,89.9068,6000,ifn alpha,.
50,7,7_rep50,0,.,6000,ifn alpha,6000
50,7,7_rep50,24,.,6000,ifn alpha,6000
51,7,7_rep51,0,100.006,6000,ifn alpha,.
51,7,7_rep51,24,95.1079,6000,ifn alpha,.
51,7,7_rep51,0,.,6000,ifn alpha,6000
51,7,7_rep51,24,.,6000,ifn alpha,6000
52,7,7_rep52,0,99.8691,6000,ifn alpha,.
52,7,7_rep52,24,88.5381,6000,ifn alpha,.
52,7,7_rep52,0,.,6000,ifn alpha,6000
52,7,7_rep52,24,.,6000,ifn alpha,6000
53,7,7_rep53,0,99.842,6000,ifn alpha,.
53,7,7_rep53,24,86.5391,6000,ifn alpha,.
53,7,7_rep53,0,.,6000,ifn alpha,6000
53,7,7_rep53,24,.,6000,ifn alpha,6000
54,7,7_rep54,0,99.0923,6000,ifn alpha,.
54,7,7_rep54,24,85.9704,6000,ifn alpha,.
54,7,7_rep54,0,.,6000,ifn alpha,6000
54,7,7_rep54,24,.,6000,ifn alpha,6000
55,7,7_rep55,0,99.153,6000,ifn alpha,.
55,7,7_rep55,24,94.1748,6000,ifn alpha,.
55,7,7_rep55,0,.,6000,ifn alpha,6000
55,7,7_rep55,24,.,6000,ifn alpha,6000
56,7,7_rep56,0,100.179,6000,ifn alpha,.
56,7,7_rep56,24,90.021,6000,ifn alpha,.
56,7,7_rep56,0,.,6000,ifn alpha,6000
56,7,7_rep56,24,.,6000,ifn alpha,6000
57,7,7_rep57,0,100.002,6000,ifn alpha,.
57,7,7_rep57,24,94.4165,6000,ifn alpha,.
57,7,7_rep57,0,.,6000,ifn alpha,6000
57,7,7_rep57,24,.,6000,ifn alpha,6000
58,7,7_rep58,0,100.09,6000,ifn alpha,.
58,7,7_rep58,24,94.1232,6000,ifn alpha,.
58,7,7_rep58,0,.,6000,ifn alpha,6000
58,7,7_rep58,24,.,6000,ifn alpha,6000
59,7,7_rep59,0,99.6761,6000,ifn alpha,.
59,7,7_rep59,24,90.5711,6000,ifn alpha,.
59,7,7_rep59,0,.,6000,ifn alpha,6000
59,7,7_rep59,24,.,6000,ifn alpha,6000
60,7,7_rep60,0,100.165,6000,ifn alpha,.
60,7,7_rep60,24,89.6759,6000,ifn alpha,.
60,7,7_rep60,0,.,6000,ifn alpha,6000
60,7,7_rep60,24,.,6000,ifn alpha,6000
61,7,7_rep61,0,100.077,6000,ifn alpha,.
61,7,7_rep61,24,90.8173,6000,ifn alpha,.
61,7,7_rep61,0,.,6000,ifn alpha,6000
61,7,7_rep61,24,.,6000,ifn alpha,6000
62,7,7_rep62,0,99.6493,6000,ifn alpha,.
62,7,7_rep62,24,91.741,6000,ifn alpha,.
62,7,7_rep62,0,.,6000,ifn alpha,6000
62,7,7_rep62,24,.,6000,ifn alpha,6000
63,7,7_rep63,0,99.0243,6000,ifn alpha,.
63,7,7_rep63,24,90.9384,6000,ifn alpha,.
63,7,7_rep63,0,.,6000,ifn alpha,6000
63,7,7_rep63,24,.,6000,ifn alpha,6000
64,7,7_rep64,0,100.005,6000,ifn alpha,.
64,7,7_rep64,24,92.5684,6000,ifn alpha,.
64,7,7_rep64,0,.,6000,ifn alpha,6000
64,7,7_rep64,24,.,6000,ifn alpha,6000
65,7,7_rep65,0,100.001,6000,ifn alpha,.
65,7,7_rep65,24,88.1074,6000,ifn alpha,.
65,7,7_rep65,0,.,6000,ifn alpha,6000
65,7,7_rep65,24,.,6000,ifn alpha,6000
66,7,7_rep66,0,99.9919,6000,ifn alpha,.
66,7,7_rep66,24,85.5212,6000,ifn alpha,.
66,7,7_rep66,0,.,6000,ifn alpha,6000
66,7,7_rep66,24,.,6000,ifn alpha,6000
67,7,7_rep67,0,99.9196,6000,ifn alpha,.
67,7,7_rep67,24,86.0121,6000,ifn alpha,.
67,7,7_rep67,0,.,6000,ifn alpha,6000
67,7,7_rep67,24,.,6000,ifn alpha,6000
68,7,7_rep68,0,99.9648,6000,ifn alpha,.
68,7,7_rep68,24,86.4955,6000,ifn alpha,.
68,7,7_rep68,0,.,6000,ifn alpha,6000
68,7,7_rep68,24,.,6000,ifn alpha,6000
69,7,7_rep69,0,100.18,6000,ifn alpha,.
69,7,7_rep69,24,93.815,6000,ifn alpha,.
69,7,7_rep69,0,.,6000,ifn alpha,6000
69,7,7_rep69,24,.,6000,ifn alpha,6000
70,7,7_rep70,0,99.8417,6000,ifn alpha,.
70,7,7_rep70,24,93.8544,6000,ifn alpha,.
70,7,7_rep70,0,.,6000,ifn alpha,6000
70,7,7_rep70,24,.,6000,ifn alpha,6000
71,7,7_rep71,0,100.162,6000,ifn alpha,.
71,7,7_rep71,24,79.0097,6000,ifn alpha,.
71,7,7_rep71,0,.,6000,ifn alpha,6000
71,7,7_rep71,24,.,6000,ifn alpha,6000
72,7,7_rep72,0,99.9527,6000,ifn alpha,.
72,7,7_rep72,24,82.1572,6000,ifn alpha,.
72,7,7_rep72,0,.,6000,ifn alpha,6000
72,7,7_rep72,24,.,6000,ifn alpha,6000
73,7,7_rep73,0,99.9277,6000,ifn alpha,.
73,7,7_rep73,24,93.9786,6000,ifn alpha,.
73,7,7_rep73,0,.,6000,ifn alpha,6000
73,7,7_rep73,24,.,6000,ifn alpha,6000
74,7,7_rep74,0,99.843,6000,ifn alpha,.
74,7,7_rep74,24,85.8911,6000,ifn alpha,.
74,7,7_rep74,0,.,6000,ifn alpha,6000
74,7,7_rep74,24,.,6000,ifn alpha,6000
75,7,7_rep75,0,100.028,6000,ifn alpha,.
75,7,7_rep75,24,92.2213,6000,ifn alpha,.
75,7,7_rep75,0,.,6000,ifn alpha,6000
75,7,7_rep75,24,.,6000,ifn alpha,6000
76,7,7_rep76,0,100.028,6000,ifn alpha,.
76,7,7_rep76,24,88.4154,6000,ifn alpha,.
76,7,7_rep76,0,.,6000,ifn alpha,6000
76,7,7_rep76,24,.,6000,ifn alpha,6000
77,7,7_rep77,0,100.101,6000,ifn alpha,.
77,7,7_rep77,24,90.4144,6000,ifn alpha,.
77,7,7_rep77,0,.,6000,ifn alpha,6000
77,7,7_rep77,24,.,6000,ifn alpha,6000
78,7,7_rep78,0,100.11,6000,ifn alpha,.
78,7,7_rep78,24,93.6606,6000,ifn alpha,.
78,7,7_rep78,0,.,6000,ifn alpha,6000
78,7,7_rep78,24,.,6000,ifn alpha,6000
79,7,7_rep79,0,100.384,6000,ifn alpha,.
79,7,7_rep79,24,89.1065,6000,ifn alpha,.
79,7,7_rep79,0,.,6000,ifn alpha,6000
79,7,7_rep79,24,.,6000,ifn alpha,6000
80,7,7_rep80,0,99.9873,6000,ifn alpha,.
80,7,7_rep80,24,91.3288,6000,ifn alpha,.
80,7,7_rep80,0,.,6000,ifn alpha,6000
80,7,7_rep80,24,.,6000,ifn alpha,6000
81,7,7_rep81,0,100.113,6000,ifn alpha,.
81,7,7_rep81,24,88.7469,6000,ifn alpha,.
81,7,7_rep81,0,.,6000,ifn alpha,6000
81,7,7_rep81,24,.,6000,ifn alpha,6000
82,7,7_rep82,0,99.9943,6000,ifn alpha,.
82,7,7_rep82,24,90.2024,6000,ifn alpha,.
82,7,7_rep82,0,.,6000,ifn alpha,6000
82,7,7_rep82,24,.,6000,ifn alpha,6000
83,7,7_rep83,0,99.716,6000,ifn alpha,.
83,7,7_rep83,24,89.8054,6000,ifn alpha,.
83,7,7_rep83,0,.,6000,ifn alpha,6000
83,7,7_rep83,24,.,6000,ifn alpha,6000
84,7,7_rep84,0,99.8951,6000,ifn alpha,.
84,7,7_rep84,24,88.109,6000,ifn alpha,.
84,7,7_rep84,0,.,6000,ifn alpha,6000
84,7,7_rep84,24,.,6000,ifn alpha,6000
85,7,7_rep85,0,99.8483,6000,ifn alpha,.
85,7,7_rep85,24,86.4266,6000,ifn alpha,.
85,7,7_rep85,0,.,6000,ifn alpha,6000
85,7,7_rep85,24,.,6000,ifn alpha,6000
86,7,7_rep86,0,100.048,6000,ifn alpha,.
86,7,7_rep86,24,85.5114,6000,ifn alpha,.
86,7,7_rep86,0,.,6000,ifn alpha,6000
86,7,7_rep86,24,.,6000,ifn alpha,6000
87,7,7_rep87,0,100.13,6000,ifn alpha,.
87,7,7_rep87,24,90.3554,6000,ifn alpha,.
87,7,7_rep87,0,.,6000,ifn alpha,6000
87,7,7_rep87,24,.,6000,ifn alpha,6000
88,7,7_rep88,0,100.145,6000,ifn alpha,.
88,7,7_rep88,24,90.2397,6000,ifn alpha,.
88,7,7_rep88,0,.,6000,ifn alpha,6000
88,7,7_rep88,24,.,6000,ifn alpha,6000
89,7,7_rep89,0,100.085,6000,ifn alpha,.
89,7,7_rep89,24,86.6157,6000,ifn alpha,.
89,7,7_rep89,0,.,6000,ifn alpha,6000
89,7,7_rep89,24,.,6000,ifn alpha,6000
90,7,7_rep90,0,99.8046,6000,ifn alpha,.
90,7,7_rep90,24,92.6892,6000,ifn alpha,.
90,7,7_rep90,0,.,6000,ifn alpha,6000
90,7,7_rep90,24,.,6000,ifn alpha,6000
91,7,7_rep91,0,99.3753,6000,ifn alpha,.
91,7,7_rep91,24,90.0528,6000,ifn alpha,.
91,7,7_rep91,0,.,6000,ifn alpha,6000
91,7,7_rep91,24,.,6000,ifn alpha,6000
92,7,7_rep92,0,99.6132,6000,ifn alpha,.
92,7,7_rep92,24,86.5579,6000,ifn alpha,.
92,7,7_rep92,0,.,6000,ifn alpha,6000
92,7,7_rep92,24,.,6000,ifn alpha,6000
93,7,7_rep93,0,99.492,6000,ifn alpha,.
93,7,7_rep93,24,84.9433,6000,ifn alpha,.
93,7,7_rep93,0,.,6000,ifn alpha,6000
93,7,7_rep93,24,.,6000,ifn alpha,6000
94,7,7_rep94,0,100.062,6000,ifn alpha,.
94,7,7_rep94,24,92.2011,6000,ifn alpha,.
94,7,7_rep94,0,.,6000,ifn alpha,6000
94,7,7_rep94,24,.,6000,ifn alpha,6000
95,7,7_rep95,0,99.7813,6000,ifn alpha,.
95,7,7_rep95,24,92.1105,6000,ifn alpha,.
95,7,7_rep95,0,.,6000,ifn alpha,6000
95,7,7_rep95,24,.,6000,ifn alpha,6000
96,7,7_rep96,0,100.123,6000,ifn alpha,.
96,7,7_rep96,24,94.8938,6000,ifn alpha,.
96,7,7_rep96,0,.,6000,ifn alpha,6000
96,7,7_rep96,24,.,6000,ifn alpha,6000
97,7,7_rep97,0,99.6188,6000,ifn alpha,.
97,7,7_rep97,24,87.8182,6000,ifn alpha,.
97,7,7_rep97,0,.,6000,ifn alpha,6000
97,7,7_rep97,24,.,6000,ifn alpha,6000
98,7,7_rep98,0,100.029,6000,ifn alpha,.
98,7,7_rep98,24,92.5969,6000,ifn alpha,.
98,7,7_rep98,0,.,6000,ifn alpha,6000
98,7,7_rep98,24,.,6000,ifn alpha,6000
99,7,7_rep99,0,99.9107,6000,ifn alpha,.
99,7,7_rep99,24,92.361,6000,ifn alpha,.
99,7,7_rep99,0,.,6000,ifn alpha,6000
99,7,7_rep99,24,.,6000,ifn alpha,6000
100,7,7_rep100,0,99.7391,6000,ifn alpha,.
100,7,7_rep100,24,87.9449,6000,ifn alpha,.
100,7,7_rep100,0,.,6000,ifn alpha,6000
100,7,7_rep100,24,.,6000,ifn alpha,6000
101,7,7_rep101,0,100.192,6000,ifn alpha,.
101,7,7_rep101,24,85.2325,6000,ifn alpha,.
101,7,7_rep101,0,.,6000,ifn alpha,6000
101,7,7_rep101,24,.,6000,ifn alpha,6000
102,7,7_rep102,0,99.7941,6000,ifn alpha,.
102,7,7_rep102,24,86.9164,6000,ifn alpha,.
102,7,7_rep102,0,.,6000,ifn alpha,6000
102,7,7_rep102,24,.,6000,ifn alpha,6000
103,7,7_rep103,0,99.9184,6000,ifn alpha,.
103,7,7_rep103,24,87.8529,6000,ifn alpha,.
103,7,7_rep103,0,.,6000,ifn alpha,6000
103,7,7_rep103,24,.,6000,ifn alpha,6000
104,7,7_rep104,0,99.8427,6000,ifn alpha,.
104,7,7_rep104,24,91.1326,6000,ifn alpha,.
104,7,7_rep104,0,.,6000,ifn alpha,6000
104,7,7_rep104,24,.,6000,ifn alpha,6000
105,7,7_rep105,0,99.8783,6000,ifn alpha,.
105,7,7_rep105,24,93.9834,6000,ifn alpha,.
105,7,7_rep105,0,.,6000,ifn alpha,6000
105,7,7_rep105,24,.,6000,ifn alpha,6000
106,7,7_rep106,0,99.8078,6000,ifn alpha,.
106,7,7_rep106,24,90.84,6000,ifn alpha,.
106,7,7_rep106,0,.,6000,ifn alpha,6000
106,7,7_rep106,24,.,6000,ifn alpha,6000
107,7,7_rep107,0,99.9829,6000,ifn alpha,.
107,7,7_rep107,24,94.2025,6000,ifn alpha,.
107,7,7_rep107,0,.,6000,ifn alpha,6000
107,7,7_rep107,24,.,6000,ifn alpha,6000
108,7,7_rep108,0,100.177,6000,ifn alpha,.
108,7,7_rep108,24,93.4296,6000,ifn alpha,.
108,7,7_rep108,0,.,6000,ifn alpha,6000
108,7,7_rep108,24,.,6000,ifn alpha,6000
109,7,7_rep109,0,100.06,6000,ifn alpha,.
109,7,7_rep109,24,89.1958,6000,ifn alpha,.
109,7,7_rep109,0,.,6000,ifn alpha,6000
109,7,7_rep109,24,.,6000,ifn alpha,6000
110,7,7_rep110,0,100.223,6000,ifn alpha,.
110,7,7_rep110,24,94.4942,6000,ifn alpha,.
110,7,7_rep110,0,.,6000,ifn alpha,6000
110,7,7_rep110,24,.,6000,ifn alpha,6000
111,7,7_rep111,0,99.5977,6000,ifn alpha,.
111,7,7_rep111,24,88.8116,6000,ifn alpha,.
111,7,7_rep111,0,.,6000,ifn alpha,6000
111,7,7_rep111,24,.,6000,ifn alpha,6000
112,7,7_rep112,0,100.172,6000,ifn alpha,.
112,7,7_rep112,24,89.7276,6000,ifn alpha,.
112,7,7_rep112,0,.,6000,ifn alpha,6000
112,7,7_rep112,24,.,6000,ifn alpha,6000
113,7,7_rep113,0,100.16,6000,ifn alpha,.
113,7,7_rep113,24,89.5946,6000,ifn alpha,.
113,7,7_rep113,0,.,6000,ifn alpha,6000
113,7,7_rep113,24,.,6000,ifn alpha,6000
114,7,7_rep114,0,100.18,6000,ifn alpha,.
114,7,7_rep114,24,94.0839,6000,ifn alpha,.
114,7,7_rep114,0,.,6000,ifn alpha,6000
114,7,7_rep114,24,.,6000,ifn alpha,6000
115,7,7_rep115,0,100.04,6000,ifn alpha,.
115,7,7_rep115,24,91.5985,6000,ifn alpha,.
115,7,7_rep115,0,.,6000,ifn alpha,6000
115,7,7_rep115,24,.,6000,ifn alpha,6000
116,7,7_rep116,0,99.8439,6000,ifn alpha,.
116,7,7_rep116,24,92.1884,6000,ifn alpha,.
116,7,7_rep116,0,.,6000,ifn alpha,6000
116,7,7_rep116,24,.,6000,ifn alpha,6000
117,7,7_rep117,0,99.8615,6000,ifn alpha,.
117,7,7_rep117,24,86.5225,6000,ifn alpha,.
117,7,7_rep117,0,.,6000,ifn alpha,6000
117,7,7_rep117,24,.,6000,ifn alpha,6000
118,7,7_rep118,0,100.086,6000,ifn alpha,.
118,7,7_rep118,24,93.0084,6000,ifn alpha,.
118,7,7_rep118,0,.,6000,ifn alpha,6000
118,7,7_rep118,24,.,6000,ifn alpha,6000
119,7,7_rep119,0,100.25,6000,ifn alpha,.
119,7,7_rep119,24,84.476,6000,ifn alpha,.
119,7,7_rep119,0,.,6000,ifn alpha,6000
119,7,7_rep119,24,.,6000,ifn alpha,6000
120,7,7_rep120,0,100.257,6000,ifn alpha,.
120,7,7_rep120,24,85.7528,6000,ifn alpha,.
120,7,7_rep120,0,.,6000,ifn alpha,6000
120,7,7_rep120,24,.,6000,ifn alpha,6000
121,7,7_rep121,0,100.084,6000,ifn alpha,.
121,7,7_rep121,24,89.49,6000,ifn alpha,.
121,7,7_rep121,0,.,6000,ifn alpha,6000
121,7,7_rep121,24,.,6000,ifn alpha,6000
122,7,7_rep122,0,100.094,6000,ifn alpha,.
122,7,7_rep122,24,91.8802,6000,ifn alpha,.
122,7,7_rep122,0,.,6000,ifn alpha,6000
122,7,7_rep122,24,.,6000,ifn alpha,6000
123,7,7_rep123,0,100.026,6000,ifn alpha,.
123,7,7_rep123,24,89.9386,6000,ifn alpha,.
123,7,7_rep123,0,.,6000,ifn alpha,6000
123,7,7_rep123,24,.,6000,ifn alpha,6000
124,7,7_rep124,0,99.5796,6000,ifn alpha,.
124,7,7_rep124,24,91.5431,6000,ifn alpha,.
124,7,7_rep124,0,.,6000,ifn alpha,6000
124,7,7_rep124,24,.,6000,ifn alpha,6000
125,7,7_rep125,0,99.9902,6000,ifn alpha,.
125,7,7_rep125,24,91.7846,6000,ifn alpha,.
125,7,7_rep125,0,.,6000,ifn alpha,6000
125,7,7_rep125,24,.,6000,ifn alpha,6000
126,7,7_rep126,0,99.9004,6000,ifn alpha,.
126,7,7_rep126,24,90.7298,6000,ifn alpha,.
126,7,7_rep126,0,.,6000,ifn alpha,6000
126,7,7_rep126,24,.,6000,ifn alpha,6000
127,7,7_rep127,0,100.058,6000,ifn alpha,.
127,7,7_rep127,24,89.7375,6000,ifn alpha,.
127,7,7_rep127,0,.,6000,ifn alpha,6000
127,7,7_rep127,24,.,6000,ifn alpha,6000
128,7,7_rep128,0,100.235,6000,ifn alpha,.
128,7,7_rep128,24,84.8169,6000,ifn alpha,.
128,7,7_rep128,0,.,6000,ifn alpha,6000
128,7,7_rep128,24,.,6000,ifn alpha,6000
129,7,7_rep129,0,100.213,6000,ifn alpha,.
129,7,7_rep129,24,89.6696,6000,ifn alpha,.
129,7,7_rep129,0,.,6000,ifn alpha,6000
129,7,7_rep129,24,.,6000,ifn alpha,6000
130,7,7_rep130,0,99.706,6000,ifn alpha,.
130,7,7_rep130,24,87.3056,6000,ifn alpha,.
130,7,7_rep130,0,.,6000,ifn alpha,6000
130,7,7_rep130,24,.,6000,ifn alpha,6000
131,7,7_rep131,0,99.9364,6000,ifn alpha,.
131,7,7_rep131,24,87.6987,6000,ifn alpha,.
131,7,7_rep131,0,.,6000,ifn alpha,6000
131,7,7_rep131,24,.,6000,ifn alpha,6000
132,7,7_rep132,0,100.109,6000,ifn alpha,.
132,7,7_rep132,24,90.8178,6000,ifn alpha,.
132,7,7_rep132,0,.,6000,ifn alpha,6000
132,7,7_rep132,24,.,6000,ifn alpha,6000
133,7,7_rep133,0,99.8463,6000,ifn alpha,.
133,7,7_rep133,24,91.5492,6000,ifn alpha,.
133,7,7_rep133,0,.,6000,ifn alpha,6000
133,7,7_rep133,24,.,6000,ifn alpha,6000
134,7,7_rep134,0,100.118,6000,ifn alpha,.
134,7,7_rep134,24,86.0713,6000,ifn alpha,.
134,7,7_rep134,0,.,6000,ifn alpha,6000
134,7,7_rep134,24,.,6000,ifn alpha,6000
135,7,7_rep135,0,99.6594,6000,ifn alpha,.
135,7,7_rep135,24,93.402,6000,ifn alpha,.
135,7,7_rep135,0,.,6000,ifn alpha,6000
135,7,7_rep135,24,.,6000,ifn alpha,6000
136,7,7_rep136,0,100.007,6000,ifn alpha,.
136,7,7_rep136,24,80.8908,6000,ifn alpha,.
136,7,7_rep136,0,.,6000,ifn alpha,6000
136,7,7_rep136,24,.,6000,ifn alpha,6000
137,7,7_rep137,0,99.9219,6000,ifn alpha,.
137,7,7_rep137,24,83.7411,6000,ifn alpha,.
137,7,7_rep137,0,.,6000,ifn alpha,6000
137,7,7_rep137,24,.,6000,ifn alpha,6000
138,7,7_rep138,0,100.011,6000,ifn alpha,.
138,7,7_rep138,24,91.2399,6000,ifn alpha,.
138,7,7_rep138,0,.,6000,ifn alpha,6000
