rep,ID,uid,TIME,y1,ARMTYPE,CMT,IFN
112,2,2_rep112,24,.,ifn alpha,1,250
113,2,2_rep113,0,102.298,ifn alpha,.,.
113,2,2_rep113,24,76.3061,ifn alpha,.,.
113,2,2_rep113,0,.,ifn alpha,1,250
113,2,2_rep113,24,.,ifn alpha,1,250
114,2,2_rep114,0,91.3564,ifn alpha,.,.
114,2,2_rep114,24,81.2189,ifn alpha,.,.
114,2,2_rep114,0,.,ifn alpha,1,250
114,2,2_rep114,24,.,ifn alpha,1,250
115,2,2_rep115,0,101.436,ifn alpha,.,.
115,2,2_rep115,24,73.1772,ifn alpha,.,.
115,2,2_rep115,0,.,ifn alpha,1,250
115,2,2_rep115,24,.,ifn alpha,1,250
116,2,2_rep116,0,99.2502,ifn alpha,.,.
116,2,2_rep116,24,75.3548,ifn alpha,.,.
116,2,2_rep116,0,.,ifn alpha,1,250
116,2,2_rep116,24,.,ifn alpha,1,250
117,2,2_rep117,0,103.977,ifn alpha,.,.
117,2,2_rep117,24,73.8222,ifn alpha,.,.
117,2,2_rep117,0,.,ifn alpha,1,250
117,2,2_rep117,24,.,ifn alpha,1,250
118,2,2_rep118,0,100.047,ifn alpha,.,.
118,2,2_rep118,24,71.0219,ifn alpha,.,.
118,2,2_rep118,0,.,ifn alpha,1,250
118,2,2_rep118,24,.,ifn alpha,1,250
119,2,2_rep119,0,94.3811,ifn alpha,.,.
119,2,2_rep119,24,67.1865,ifn alpha,.,.
119,2,2_rep119,0,.,ifn alpha,1,250
119,2,2_rep119,24,.,ifn alpha,1,250
120,2,2_rep120,0,94.236,ifn alpha,.,.
120,2,2_rep120,24,72.8588,ifn alpha,.,.
120,2,2_rep120,0,.,ifn alpha,1,250
120,2,2_rep120,24,.,ifn alpha,1,250
121,2,2_rep121,0,100.554,ifn alpha,.,.
121,2,2_rep121,24,74.2486,ifn alpha,.,.
121,2,2_rep121,0,.,ifn alpha,1,250
121,2,2_rep121,24,.,ifn alpha,1,250
122,2,2_rep122,0,98.354,ifn alpha,.,.
122,2,2_rep122,24,77.3768,ifn alpha,.,.
122,2,2_rep122,0,.,ifn alpha,1,250
122,2,2_rep122,24,.,ifn alpha,1,250
123,2,2_rep123,0,102.508,ifn alpha,.,.
123,2,2_rep123,24,71.3467,ifn alpha,.,.
123,2,2_rep123,0,.,ifn alpha,1,250
123,2,2_rep123,24,.,ifn alpha,1,250
124,2,2_rep124,0,97.9357,ifn alpha,.,.
124,2,2_rep124,24,68.0245,ifn alpha,.,.
124,2,2_rep124,0,.,ifn alpha,1,250
124,2,2_rep124,24,.,ifn alpha,1,250
125,2,2_rep125,0,101.711,ifn alpha,.,.
125,2,2_rep125,24,79.5407,ifn alpha,.,.
125,2,2_rep125,0,.,ifn alpha,1,250
125,2,2_rep125,24,.,ifn alpha,1,250
126,2,2_rep126,0,100.16,ifn alpha,.,.
126,2,2_rep126,24,77.0841,ifn alpha,.,.
126,2,2_rep126,0,.,ifn alpha,1,250
126,2,2_rep126,24,.,ifn alpha,1,250
127,2,2_rep127,0,95.8272,ifn alpha,.,.
127,2,2_rep127,24,75.1723,ifn alpha,.,.
127,2,2_rep127,0,.,ifn alpha,1,250
127,2,2_rep127,24,.,ifn alpha,1,250
128,2,2_rep128,0,100.241,ifn alpha,.,.
128,2,2_rep128,24,77.3033,ifn alpha,.,.
128,2,2_rep128,0,.,ifn alpha,1,250
128,2,2_rep128,24,.,ifn alpha,1,250
129,2,2_rep129,0,94.2314,ifn alpha,.,.
129,2,2_rep129,24,79.0836,ifn alpha,.,.
129,2,2_rep129,0,.,ifn alpha,1,250
129,2,2_rep129,24,.,ifn alpha,1,250
130,2,2_rep130,0,100.742,ifn alpha,.,.
130,2,2_rep130,24,74.8496,ifn alpha,.,.
130,2,2_rep130,0,.,ifn alpha,1,250
130,2,2_rep130,24,.,ifn alpha,1,250
131,2,2_rep131,0,92.5883,ifn alpha,.,.
131,2,2_rep131,24,78.6058,ifn alpha,.,.
131,2,2_rep131,0,.,ifn alpha,1,250
131,2,2_rep131,24,.,ifn alpha,1,250
132,2,2_rep132,0,98.2308,ifn alpha,.,.
132,2,2_rep132,24,72.2627,ifn alpha,.,.
132,2,2_rep132,0,.,ifn alpha,1,250
132,2,2_rep132,24,.,ifn alpha,1,250
133,2,2_rep133,0,99.0719,ifn alpha,.,.
133,2,2_rep133,24,76.7476,ifn alpha,.,.
133,2,2_rep133,0,.,ifn alpha,1,250
133,2,2_rep133,24,.,ifn alpha,1,250
134,2,2_rep134,0,106.076,ifn alpha,.,.
134,2,2_rep134,24,75.374,ifn alpha,.,.
134,2,2_rep134,0,.,ifn alpha,1,250
134,2,2_rep134,24,.,ifn alpha,1,250
135,2,2_rep135,0,99.9467,ifn alpha,.,.
135,2,2_rep135,24,73.4354,ifn alpha,.,.
135,2,2_rep135,0,.,ifn alpha,1,250
135,2,2_rep135,24,.,ifn alpha,1,250
136,2,2_rep136,0,97.1707,ifn alpha,.,.
136,2,2_rep136,24,73.2541,ifn alpha,.,.
136,2,2_rep136,0,.,ifn alpha,1,250
136,2,2_rep136,24,.,ifn alpha,1,250
137,2,2_rep137,0,102.736,ifn alpha,.,.
137,2,2_rep137,24,77.025,ifn alpha,.,.
137,2,2_rep137,0,.,ifn alpha,1,250
137,2,2_rep137,24,.,ifn alpha,1,250
138,2,2_rep138,0,98.9343,ifn alpha,.,.
138,2,2_rep138,24,71.0017,ifn alpha,.,.
138,2,2_rep138,0,.,ifn alpha,1,250
138,2,2_rep138,24,.,ifn alpha,1,250
139,2,2_rep139,0,101.351,ifn alpha,.,.
139,2,2_rep139,24,68.3278,ifn alpha,.,.
139,2,2_rep139,0,.,ifn alpha,1,250
139,2,2_rep139,24,.,ifn alpha,1,250
140,2,2_rep140,0,104.718,ifn alpha,.,.
140,2,2_rep140,24,66.5988,ifn alpha,.,.
140,2,2_rep140,0,.,ifn alpha,1,250
140,2,2_rep140,24,.,ifn alpha,1,250
141,2,2_rep141,0,101.084,ifn alpha,.,.
141,2,2_rep141,24,77.173,ifn alpha,.,.
141,2,2_rep141,0,.,ifn alpha,1,250
141,2,2_rep141,24,.,ifn alpha,1,250
142,2,2_rep142,0,97.4427,ifn alpha,.,.
142,2,2_rep142,24,71.5297,ifn alpha,.,.
142,2,2_rep142,0,.,ifn alpha,1,250
142,2,2_rep142,24,.,ifn alpha,1,250
143,2,2_rep143,0,96.7975,ifn alpha,.,.
143,2,2_rep143,24,72.4398,ifn alpha,.,.
143,2,2_rep143,0,.,ifn alpha,1,250
143,2,2_rep143,24,.,ifn alpha,1,250
144,2,2_rep144,0,99.4365,ifn alpha,.,.
144,2,2_rep144,24,72.7214,ifn alpha,.,.
144,2,2_rep144,0,.,ifn alpha,1,250
144,2,2_rep144,24,.,ifn alpha,1,250
145,2,2_rep145,0,99.605,ifn alpha,.,.
145,2,2_rep145,24,69.8621,ifn alpha,.,.
145,2,2_rep145,0,.,ifn alpha,1,250
145,2,2_rep145,24,.,ifn alpha,1,250
146,2,2_rep146,0,96.2157,ifn alpha,.,.
146,2,2_rep146,24,68.0788,ifn alpha,.,.
146,2,2_rep146,0,.,ifn alpha,1,250
146,2,2_rep146,24,.,ifn alpha,1,250
147,2,2_rep147,0,91.0264,ifn alpha,.,.
147,2,2_rep147,24,79.07,ifn alpha,.,.
147,2,2_rep147,0,.,ifn alpha,1,250
147,2,2_rep147,24,.,ifn alpha,1,250
148,2,2_rep148,0,102.034,ifn alpha,.,.
148,2,2_rep148,24,77.7721,ifn alpha,.,.
148,2,2_rep148,0,.,ifn alpha,1,250
148,2,2_rep148,24,.,ifn alpha,1,250
149,2,2_rep149,0,103.865,ifn alpha,.,.
149,2,2_rep149,24,71.4685,ifn alpha,.,.
149,2,2_rep149,0,.,ifn alpha,1,250
149,2,2_rep149,24,.,ifn alpha,1,250
150,2,2_rep150,0,107.008,ifn alpha,.,.
150,2,2_rep150,24,72.8554,ifn alpha,.,.
150,2,2_rep150,0,.,ifn alpha,1,250
150,2,2_rep150,24,.,ifn alpha,1,250
151,2,2_rep151,0,103.879,ifn alpha,.,.
151,2,2_rep151,24,78.0821,ifn alpha,.,.
151,2,2_rep151,0,.,ifn alpha,1,250
151,2,2_rep151,24,.,ifn alpha,1,250
152,2,2_rep152,0,99.4643,ifn alpha,.,.
152,2,2_rep152,24,72.8896,ifn alpha,.,.
152,2,2_rep152,0,.,ifn alpha,1,250
152,2,2_rep152,24,.,ifn alpha,1,250
153,2,2_rep153,0,98.9373,ifn alpha,.,.
153,2,2_rep153,24,71.3502,ifn alpha,.,.
153,2,2_rep153,0,.,ifn alpha,1,250
153,2,2_rep153,24,.,ifn alpha,1,250
154,2,2_rep154,0,102.925,ifn alpha,.,.
154,2,2_rep154,24,66.2386,ifn alpha,.,.
154,2,2_rep154,0,.,ifn alpha,1,250
154,2,2_rep154,24,.,ifn alpha,1,250
155,2,2_rep155,0,103.681,ifn alpha,.,.
155,2,2_rep155,24,72.2233,ifn alpha,.,.
155,2,2_rep155,0,.,ifn alpha,1,250
155,2,2_rep155,24,.,ifn alpha,1,250
156,2,2_rep156,0,98.9272,ifn alpha,.,.
156,2,2_rep156,24,77.3551,ifn alpha,.,.
156,2,2_rep156,0,.,ifn alpha,1,250
156,2,2_rep156,24,.,ifn alpha,1,250
157,2,2_rep157,0,95.3699,ifn alpha,.,.
157,2,2_rep157,24,69.4495,ifn alpha,.,.
157,2,2_rep157,0,.,ifn alpha,1,250
157,2,2_rep157,24,.,ifn alpha,1,250
158,2,2_rep158,0,99.0505,ifn alpha,.,.
158,2,2_rep158,24,70.8866,ifn alpha,.,.
158,2,2_rep158,0,.,ifn alpha,1,250
158,2,2_rep158,24,.,ifn alpha,1,250
159,2,2_rep159,0,105.539,ifn alpha,.,.
159,2,2_rep159,24,74.3547,ifn alpha,.,.
159,2,2_rep159,0,.,ifn alpha,1,250
159,2,2_rep159,24,.,ifn alpha,1,250
160,2,2_rep160,0,99.33,ifn alpha,.,.
160,2,2_rep160,24,76.3898,ifn alpha,.,.
160,2,2_rep160,0,.,ifn alpha,1,250
160,2,2_rep160,24,.,ifn alpha,1,250
161,2,2_rep161,0,101.186,ifn alpha,.,.
161,2,2_rep161,24,74.9086,ifn alpha,.,.
161,2,2_rep161,0,.,ifn alpha,1,250
161,2,2_rep161,24,.,ifn alpha,1,250
162,2,2_rep162,0,99.9465,ifn alpha,.,.
162,2,2_rep162,24,76.9619,ifn alpha,.,.
162,2,2_rep162,0,.,ifn alpha,1,250
162,2,2_rep162,24,.,ifn alpha,1,250
163,2,2_rep163,0,93.7881,ifn alpha,.,.
163,2,2_rep163,24,72.8175,ifn alpha,.,.
163,2,2_rep163,0,.,ifn alpha,1,250
163,2,2_rep163,24,.,ifn alpha,1,250
164,2,2_rep164,0,103.397,ifn alpha,.,.
164,2,2_rep164,24,65.7047,ifn alpha,.,.
164,2,2_rep164,0,.,ifn alpha,1,250
164,2,2_rep164,24,.,ifn alpha,1,250
165,2,2_rep165,0,98.5476,ifn alpha,.,.
165,2,2_rep165,24,69.1488,ifn alpha,.,.
165,2,2_rep165,0,.,ifn alpha,1,250
165,2,2_rep165,24,.,ifn alpha,1,250
166,2,2_rep166,0,105.967,ifn alpha,.,.
166,2,2_rep166,24,80.409,ifn alpha,.,.
166,2,2_rep166,0,.,ifn alpha,1,250
166,2,2_rep166,24,.,ifn alpha,1,250
167,2,2_rep167,0,99.51,ifn alpha,.,.
167,2,2_rep167,24,71.6208,ifn alpha,.,.
167,2,2_rep167,0,.,ifn alpha,1,250
167,2,2_rep167,24,.,ifn alpha,1,250
168,2,2_rep168,0,104.102,ifn alpha,.,.
168,2,2_rep168,24,66.6293,ifn alpha,.,.
168,2,2_rep168,0,.,ifn alpha,1,250
168,2,2_rep168,24,.,ifn alpha,1,250
169,2,2_rep169,0,105.843,ifn alpha,.,.
169,2,2_rep169,24,66.5534,ifn alpha,.,.
169,2,2_rep169,0,.,ifn alpha,1,250
169,2,2_rep169,24,.,ifn alpha,1,250
170,2,2_rep170,0,103.75,ifn alpha,.,.
170,2,2_rep170,24,74.3691,ifn alpha,.,.
170,2,2_rep170,0,.,ifn alpha,1,250
170,2,2_rep170,24,.,ifn alpha,1,250
171,2,2_rep171,0,100.637,ifn alpha,.,.
171,2,2_rep171,24,79.5152,ifn alpha,.,.
171,2,2_rep171,0,.,ifn alpha,1,250
171,2,2_rep171,24,.,ifn alpha,1,250
172,2,2_rep172,0,103.64,ifn alpha,.,.
172,2,2_rep172,24,70.0771,ifn alpha,.,.
172,2,2_rep172,0,.,ifn alpha,1,250
172,2,2_rep172,24,.,ifn alpha,1,250
173,2,2_rep173,0,105.684,ifn alpha,.,.
173,2,2_rep173,24,78.913,ifn alpha,.,.
173,2,2_rep173,0,.,ifn alpha,1,250
173,2,2_rep173,24,.,ifn alpha,1,250
174,2,2_rep174,0,100.313,ifn alpha,.,.
174,2,2_rep174,24,77.1113,ifn alpha,.,.
174,2,2_rep174,0,.,ifn alpha,1,250
174,2,2_rep174,24,.,ifn alpha,1,250
175,2,2_rep175,0,100.983,ifn alpha,.,.
175,2,2_rep175,24,70.7324,ifn alpha,.,.
175,2,2_rep175,0,.,ifn alpha,1,250
175,2,2_rep175,24,.,ifn alpha,1,250
176,2,2_rep176,0,96.548,ifn alpha,.,.
176,2,2_rep176,24,68.4059,ifn alpha,.,.
176,2,2_rep176,0,.,ifn alpha,1,250
176,2,2_rep176,24,.,ifn alpha,1,250
177,2,2_rep177,0,96.6318,ifn alpha,.,.
177,2,2_rep177,24,75.1218,ifn alpha,.,.
177,2,2_rep177,0,.,ifn alpha,1,250
177,2,2_rep177,24,.,ifn alpha,1,250
178,2,2_rep178,0,102.836,ifn alpha,.,.
178,2,2_rep178,24,69.4894,ifn alpha,.,.
178,2,2_rep178,0,.,ifn alpha,1,250
178,2,2_rep178,24,.,ifn alpha,1,250
179,2,2_rep179,0,101.064,ifn alpha,.,.
179,2,2_rep179,24,72.7548,ifn alpha,.,.
179,2,2_rep179,0,.,ifn alpha,1,250
179,2,2_rep179,24,.,ifn alpha,1,250
180,2,2_rep180,0,102.165,ifn alpha,.,.
180,2,2_rep180,24,68.1099,ifn alpha,.,.
180,2,2_rep180,0,.,ifn alpha,1,250
180,2,2_rep180,24,.,ifn alpha,1,250
181,2,2_rep181,0,100.181,ifn alpha,.,.
181,2,2_rep181,24,70.2865,ifn alpha,.,.
181,2,2_rep181,0,.,ifn alpha,1,250
181,2,2_rep181,24,.,ifn alpha,1,250
182,2,2_rep182,0,101.797,ifn alpha,.,.
182,2,2_rep182,24,79.2725,ifn alpha,.,.
182,2,2_rep182,0,.,ifn alpha,1,250
182,2,2_rep182,24,.,ifn alpha,1,250
183,2,2_rep183,0,104.803,ifn alpha,.,.
183,2,2_rep183,24,64.8761,ifn alpha,.,.
183,2,2_rep183,0,.,ifn alpha,1,250
183,2,2_rep183,24,.,ifn alpha,1,250
184,2,2_rep184,0,100.441,ifn alpha,.,.
184,2,2_rep184,24,63.3995,ifn alpha,.,.
184,2,2_rep184,0,.,ifn alpha,1,250
184,2,2_rep184,24,.,ifn alpha,1,250
185,2,2_rep185,0,99.9723,ifn alpha,.,.
185,2,2_rep185,24,75.5695,ifn alpha,.,.
185,2,2_rep185,0,.,ifn alpha,1,250
185,2,2_rep185,24,.,ifn alpha,1,250
186,2,2_rep186,0,97.952,ifn alpha,.,.
186,2,2_rep186,24,70.2882,ifn alpha,.,.
186,2,2_rep186,0,.,ifn alpha,1,250
186,2,2_rep186,24,.,ifn alpha,1,250
187,2,2_rep187,0,95.0152,ifn alpha,.,.
187,2,2_rep187,24,71.4941,ifn alpha,.,.
187,2,2_rep187,0,.,ifn alpha,1,250
187,2,2_rep187,24,.,ifn alpha,1,250
188,2,2_rep188,0,95.6789,ifn alpha,.,.
188,2,2_rep188,24,67.208,ifn alpha,.,.
188,2,2_rep188,0,.,ifn alpha,1,250
188,2,2_rep188,24,.,ifn alpha,1,250
189,2,2_rep189,0,101.239,ifn alpha,.,.
189,2,2_rep189,24,69.1458,ifn alpha,.,.
189,2,2_rep189,0,.,ifn alpha,1,250
189,2,2_rep189,24,.,ifn alpha,1,250
190,2,2_rep190,0,100.889,ifn alpha,.,.
190,2,2_rep190,24,72.8581,ifn alpha,.,.
190,2,2_rep190,0,.,ifn alpha,1,250
190,2,2_rep190,24,.,ifn alpha,1,250
191,2,2_rep191,0,100.718,ifn alpha,.,.
191,2,2_rep191,24,77.2772,ifn alpha,.,.
191,2,2_rep191,0,.,ifn alpha,1,250
191,2,2_rep191,24,.,ifn alpha,1,250
192,2,2_rep192,0,100.185,ifn alpha,.,.
192,2,2_rep192,24,72.6455,ifn alpha,.,.
192,2,2_rep192,0,.,ifn alpha,1,250
192,2,2_rep192,24,.,ifn alpha,1,250
193,2,2_rep193,0,96.7205,ifn alpha,.,.
193,2,2_rep193,24,79.5659,ifn alpha,.,.
193,2,2_rep193,0,.,ifn alpha,1,250
193,2,2_rep193,24,.,ifn alpha,1,250
194,2,2_rep194,0,99.4537,ifn alpha,.,.
194,2,2_rep194,24,67.4347,ifn alpha,.,.
194,2,2_rep194,0,.,ifn alpha,1,250
194,2,2_rep194,24,.,ifn alpha,1,250
195,2,2_rep195,0,95.4068,ifn alpha,.,.
195,2,2_rep195,24,75.6935,ifn alpha,.,.
195,2,2_rep195,0,.,ifn alpha,1,250
195,2,2_rep195,24,.,ifn alpha,1,250
196,2,2_rep196,0,96.9398,ifn alpha,.,.
196,2,2_rep196,24,74.8485,ifn alpha,.,.
196,2,2_rep196,0,.,ifn alpha,1,250
196,2,2_rep196,24,.,ifn alpha,1,250
197,2,2_rep197,0,103.447,ifn alpha,.,.
197,2,2_rep197,24,72.8039,ifn alpha,.,.
197,2,2_rep197,0,.,ifn alpha,1,250
197,2,2_rep197,24,.,ifn alpha,1,250
198,2,2_rep198,0,99.4239,ifn alpha,.,.
198,2,2_rep198,24,74.8195,ifn alpha,.,.
198,2,2_rep198,0,.,ifn alpha,1,250
198,2,2_rep198,24,.,ifn alpha,1,250
199,2,2_rep199,0,104.593,ifn alpha,.,.
199,2,2_rep199,24,70.6377,ifn alpha,.,.
199,2,2_rep199,0,.,ifn alpha,1,250
199,2,2_rep199,24,.,ifn alpha,1,250
200,2,2_rep200,0,101.739,ifn alpha,.,.
200,2,2_rep200,24,74.6378,ifn alpha,.,.
200,2,2_rep200,0,.,ifn alpha,1,250
200,2,2_rep200,24,.,ifn alpha,1,250
201,2,2_rep201,0,97.193,ifn alpha,.,.
201,2,2_rep201,24,68.4863,ifn alpha,.,.
201,2,2_rep201,0,.,ifn alpha,1,250
201,2,2_rep201,24,.,ifn alpha,1,250
202,2,2_rep202,0,101.383,ifn alpha,.,.
202,2,2_rep202,24,73.5277,ifn alpha,.,.
202,2,2_rep202,0,.,ifn alpha,1,250
202,2,2_rep202,24,.,ifn alpha,1,250
203,2,2_rep203,0,99.2207,ifn alpha,.,.
203,2,2_rep203,24,71.265,ifn alpha,.,.
203,2,2_rep203,0,.,ifn alpha,1,250
203,2,2_rep203,24,.,ifn alpha,1,250
204,2,2_rep204,0,100.042,ifn alpha,.,.
204,2,2_rep204,24,79.0779,ifn alpha,.,.
204,2,2_rep204,0,.,ifn alpha,1,250
204,2,2_rep204,24,.,ifn alpha,1,250
205,2,2_rep205,0,99.811,ifn alpha,.,.
205,2,2_rep205,24,72.6118,ifn alpha,.,.
205,2,2_rep205,0,.,ifn alpha,1,250
205,2,2_rep205,24,.,ifn alpha,1,250
206,2,2_rep206,0,100.404,ifn alpha,.,.
206,2,2_rep206,24,75.2082,ifn alpha,.,.
206,2,2_rep206,0,.,ifn alpha,1,250
206,2,2_rep206,24,.,ifn alpha,1,250
207,2,2_rep207,0,99.2024,ifn alpha,.,.
207,2,2_rep207,24,70.8928,ifn alpha,.,.
207,2,2_rep207,0,.,ifn alpha,1,250
207,2,2_rep207,24,.,ifn alpha,1,250
208,2,2_rep208,0,108.756,ifn alpha,.,.
208,2,2_rep208,24,75.9694,ifn alpha,.,.
208,2,2_rep208,0,.,ifn alpha,1,250
208,2,2_rep208,24,.,ifn alpha,1,250
209,2,2_rep209,0,103.419,ifn alpha,.,.
209,2,2_rep209,24,69.0071,ifn alpha,.,.
209,2,2_rep209,0,.,ifn alpha,1,250
209,2,2_rep209,24,.,ifn alpha,1,250
210,2,2_rep210,0,99.3325,ifn alpha,.,.
210,2,2_rep210,24,74.9621,ifn alpha,.,.
210,2,2_rep210,0,.,ifn alpha,1,250
210,2,2_rep210,24,.,ifn alpha,1,250
211,2,2_rep211,0,99.0772,ifn alpha,.,.
211,2,2_rep211,24,76.7291,ifn alpha,.,.
211,2,2_rep211,0,.,ifn alpha,1,250
211,2,2_rep211,24,.,ifn alpha,1,250
212,2,2_rep212,0,103.716,ifn alpha,.,.
212,2,2_rep212,24,76.7335,ifn alpha,.,.
212,2,2_rep212,0,.,ifn alpha,1,250
212,2,2_rep212,24,.,ifn alpha,1,250
213,2,2_rep213,0,100.668,ifn alpha,.,.
213,2,2_rep213,24,71.3898,ifn alpha,.,.
213,2,2_rep213,0,.,ifn alpha,1,250
213,2,2_rep213,24,.,ifn alpha,1,250
214,2,2_rep214,0,96.0432,ifn alpha,.,.
214,2,2_rep214,24,68.7053,ifn alpha,.,.
214,2,2_rep214,0,.,ifn alpha,1,250
214,2,2_rep214,24,.,ifn alpha,1,250
215,2,2_rep215,0,98.7938,ifn alpha,.,.
215,2,2_rep215,24,72.1179,ifn alpha,.,.
215,2,2_rep215,0,.,ifn alpha,1,250
215,2,2_rep215,24,.,ifn alpha,1,250
216,2,2_rep216,0,93.5075,ifn alpha,.,.
216,2,2_rep216,24,74.4238,ifn alpha,.,.
216,2,2_rep216,0,.,ifn alpha,1,250
216,2,2_rep216,24,.,ifn alpha,1,250
217,2,2_rep217,0,98.3449,ifn alpha,.,.
217,2,2_rep217,24,71.4194,ifn alpha,.,.
217,2,2_rep217,0,.,ifn alpha,1,250
217,2,2_rep217,24,.,ifn alpha,1,250
218,2,2_rep218,0,98.5652,ifn alpha,.,.
218,2,2_rep218,24,74.5563,ifn alpha,.,.
218,2,2_rep218,0,.,ifn alpha,1,250
218,2,2_rep218,24,.,ifn alpha,1,250
219,2,2_rep219,0,106.036,ifn alpha,.,.
219,2,2_rep219,24,71.4153,ifn alpha,.,.
219,2,2_rep219,0,.,ifn alpha,1,250
219,2,2_rep219,24,.,ifn alpha,1,250
220,2,2_rep220,0,103.406,ifn alpha,.,.
220,2,2_rep220,24,68.6417,ifn alpha,.,.
220,2,2_rep220,0,.,ifn alpha,1,250
220,2,2_rep220,24,.,ifn alpha,1,250
221,2,2_rep221,0,94.1659,ifn alpha,.,.
221,2,2_rep221,24,71.5915,ifn alpha,.,.
221,2,2_rep221,0,.,ifn alpha,1,250
221,2,2_rep221,24,.,ifn alpha,1,250
222,2,2_rep222,0,101.127,ifn alpha,.,.
222,2,2_rep222,24,76.559,ifn alpha,.,.
222,2,2_rep222,0,.,ifn alpha,1,250
222,2,2_rep222,24,.,ifn alpha,1,250
223,2,2_rep223,0,97.3195,ifn alpha,.,.
223,2,2_rep223,24,73.8991,ifn alpha,.,.
223,2,2_rep223,0,.,ifn alpha,1,250
223,2,2_rep223,24,.,ifn alpha,1,250
224,2,2_rep224,0,99.3843,ifn alpha,.,.
224,2,2_rep224,24,72.536,ifn alpha,.,.
224,2,2_rep224,0,.,ifn alpha,1,250
224,2,2_rep224,24,.,ifn alpha,1,250
225,2,2_rep225,0,99.8029,ifn alpha,.,.
225,2,2_rep225,24,73.691,ifn alpha,.,.
225,2,2_rep225,0,.,ifn alpha,1,250
225,2,2_rep225,24,.,ifn alpha,1,250
226,2,2_rep226,0,104.338,ifn alpha,.,.
226,2,2_rep226,24,77.7567,ifn alpha,.,.
226,2,2_rep226,0,.,ifn alpha,1,250
226,2,2_rep226,24,.,ifn alpha,1,250
227,2,2_rep227,0,101.938,ifn alpha,.,.
227,2,2_rep227,24,73.8813,ifn alpha,.,.
227,2,2_rep227,0,.,ifn alpha,1,250
227,2,2_rep227,24,.,ifn alpha,1,250
228,2,2_rep228,0,103.546,ifn alpha,.,.
228,2,2_rep228,24,63.6021,ifn alpha,.,.
228,2,2_rep228,0,.,ifn alpha,1,250
228,2,2_rep228,24,.,ifn alpha,1,250
